id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jenis_kematian,penyebab_kematian,jumlah_kematian,satuan,tahun
705,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMATIAN BALITA,DIARE,0,JIWA,2018
706,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMATIAN BALITA,DIFTERI,0,JIWA,2018
707,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMATIAN BALITA,LAIN-LAIN,0,JIWA,2018
708,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMATIAN BALITA,MALARIA,0,JIWA,2018
709,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMATIAN BALITA,PNEUMONIA,0,JIWA,2018
710,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMATIAN IBU,GANGGUAN DARAH,4,JIWA,2018
711,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMATIAN IBU,GANGGUAN METABOLIK,0,JIWA,2018
712,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMATIAN IBU,HIPERTENSI,18,JIWA,2018
713,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMATIAN IBU,INFEKSI,5,JIWA,2018
714,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMATIAN IBU,LAIN-LAIN,7,JIWA,2018
715,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMATIAN IBU,PENDARAHAN,21,JIWA,2018
716,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMATIAN POST-NEO,DIARE,5,JIWA,2018
717,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMATIAN POST-NEO,KELAINAN SARAF,0,JIWA,2018
718,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMATIAN POST-NEO,LAIN-LAIN,8,JIWA,2018
719,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMATIAN POST-NEO,MALARIA,0,JIWA,2018
720,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMATIAN POST-NEO,PNEUMONIA,5,JIWA,2018
721,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMATIAN POST-NEO,SALURAN CERNA,1,JIWA,2018
722,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMATIAN POST-NEO,TETANUS,0,JIWA,2018
723,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAHIR MATI,ASFIKSIA,17,JIWA,2018
724,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAHIR MATI,BBLR,37,JIWA,2018
725,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAHIR MATI,KELAINAN,14,JIWA,2018
726,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAHIR MATI,LAIN-LAIN,18,JIWA,2018
727,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAHIR MATI,SEPSIS,7,JIWA,2018
728,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAHIR MATI,TETANUS,1,JIWA,2018
729,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMATIAN BALITA,CAMPAK,0,JIWA,2018
730,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMATIAN BALITA,DEMAM,2,JIWA,2018
731,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMATIAN BALITA,DIARE,10,JIWA,2018
732,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMATIAN BALITA,DIFTERI,0,JIWA,2018
733,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMATIAN BALITA,LAIN-LAIN,10,JIWA,2018
734,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMATIAN BALITA,MALARIA,0,JIWA,2018
735,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMATIAN BALITA,PNEUMONIA,6,JIWA,2018
736,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMATIAN IBU,GANGGUAN DARAH,4,JIWA,2018
737,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMATIAN IBU,GANGGUAN METABOLIK,0,JIWA,2018
738,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMATIAN IBU,HIPERTENSI,17,JIWA,2018
739,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMATIAN IBU,INFEKSI,0,JIWA,2018
740,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMATIAN IBU,LAIN-LAIN,9,JIWA,2018
741,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMATIAN IBU,PENDARAHAN,14,JIWA,2018
742,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMATIAN POST-NEO,DIARE,12,JIWA,2018
743,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMATIAN POST-NEO,KELAINAN SARAF,3,JIWA,2018
744,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMATIAN POST-NEO,LAIN-LAIN,23,JIWA,2018
745,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMATIAN POST-NEO,MALARIA,2,JIWA,2018
746,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMATIAN POST-NEO,PNEUMONIA,27,JIWA,2018
747,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMATIAN POST-NEO,SALURAN CERNA,3,JIWA,2018
748,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMATIAN POST-NEO,TETANUS,0,JIWA,2018
749,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAHIR MATI,ASFIKSIA,64,JIWA,2018
750,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAHIR MATI,BBLR,76,JIWA,2018
751,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAHIR MATI,KELAINAN,21,JIWA,2018
752,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAHIR MATI,LAIN-LAIN,49,JIWA,2018
753,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAHIR MATI,SEPSIS,6,JIWA,2018
754,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAHIR MATI,TETANUS,0,JIWA,2018
755,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMATIAN BALITA,CAMPAK,0,JIWA,2018
756,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMATIAN BALITA,DEMAM,1,JIWA,2018
757,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMATIAN BALITA,DIARE,1,JIWA,2018
758,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMATIAN BALITA,DIFTERI,0,JIWA,2018
759,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMATIAN BALITA,LAIN-LAIN,5,JIWA,2018
760,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMATIAN BALITA,MALARIA,0,JIWA,2018
761,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMATIAN BALITA,PNEUMONIA,2,JIWA,2018
762,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMATIAN IBU,GANGGUAN DARAH,5,JIWA,2018
763,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMATIAN IBU,GANGGUAN METABOLIK,0,JIWA,2018
764,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMATIAN IBU,HIPERTENSI,7,JIWA,2018
765,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMATIAN IBU,INFEKSI,1,JIWA,2018
766,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMATIAN IBU,LAIN-LAIN,0,JIWA,2018
767,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMATIAN IBU,PENDARAHAN,11,JIWA,2018
768,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMATIAN POST-NEO,DIARE,1,JIWA,2018
769,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMATIAN POST-NEO,KELAINAN SARAF,0,JIWA,2018
770,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMATIAN POST-NEO,LAIN-LAIN,3,JIWA,2018
771,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMATIAN POST-NEO,MALARIA,0,JIWA,2018
772,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMATIAN POST-NEO,PNEUMONIA,3,JIWA,2018
773,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMATIAN POST-NEO,SALURAN CERNA,1,JIWA,2018
774,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMATIAN POST-NEO,TETANUS,1,JIWA,2018
775,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LAHIR MATI,ASFIKSIA,34,JIWA,2018
776,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LAHIR MATI,BBLR,21,JIWA,2018
777,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LAHIR MATI,KELAINAN,6,JIWA,2018
778,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LAHIR MATI,LAIN-LAIN,7,JIWA,2018
779,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LAHIR MATI,SEPSIS,2,JIWA,2018
780,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LAHIR MATI,TETANUS,0,JIWA,2018
781,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMATIAN BALITA,CAMPAK,0,JIWA,2018
782,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMATIAN BALITA,DEMAM,0,JIWA,2018
783,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMATIAN BALITA,DIARE,0,JIWA,2018
784,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMATIAN BALITA,DIFTERI,0,JIWA,2018
785,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMATIAN BALITA,LAIN-LAIN,4,JIWA,2018
786,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMATIAN BALITA,MALARIA,0,JIWA,2018
787,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMATIAN BALITA,PNEUMONIA,0,JIWA,2018
788,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMATIAN IBU,GANGGUAN DARAH,2,JIWA,2018
789,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMATIAN IBU,GANGGUAN METABOLIK,0,JIWA,2018
790,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMATIAN IBU,HIPERTENSI,11,JIWA,2018
791,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMATIAN IBU,INFEKSI,2,JIWA,2018
792,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMATIAN IBU,LAIN-LAIN,5,JIWA,2018
793,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMATIAN IBU,PENDARAHAN,19,JIWA,2018
794,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMATIAN POST-NEO,DIARE,1,JIWA,2018
795,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMATIAN POST-NEO,KELAINAN SARAF,0,JIWA,2018
796,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMATIAN POST-NEO,LAIN-LAIN,12,JIWA,2018
797,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMATIAN POST-NEO,MALARIA,0,JIWA,2018
798,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMATIAN POST-NEO,PNEUMONIA,2,JIWA,2018
799,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMATIAN POST-NEO,SALURAN CERNA,0,JIWA,2018
800,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMATIAN POST-NEO,TETANUS,0,JIWA,2018
801,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LAHIR MATI,ASFIKSIA,45,JIWA,2018
802,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LAHIR MATI,BBLR,98,JIWA,2018
803,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LAHIR MATI,KELAINAN,18,JIWA,2018
804,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LAHIR MATI,LAIN-LAIN,18,JIWA,2018
805,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LAHIR MATI,SEPSIS,8,JIWA,2018
806,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LAHIR MATI,TETANUS,2,JIWA,2018
807,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMATIAN BALITA,CAMPAK,0,JIWA,2018
808,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMATIAN BALITA,DEMAM,0,JIWA,2018
809,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMATIAN BALITA,DIARE,0,JIWA,2018
810,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMATIAN BALITA,DIFTERI,0,JIWA,2018
811,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMATIAN BALITA,LAIN-LAIN,1,JIWA,2018
812,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMATIAN BALITA,MALARIA,0,JIWA,2018
813,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMATIAN BALITA,PNEUMONIA,1,JIWA,2018
814,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMATIAN IBU,GANGGUAN DARAH,13,JIWA,2018
815,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMATIAN IBU,GANGGUAN METABOLIK,0,JIWA,2018
816,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMATIAN IBU,HIPERTENSI,11,JIWA,2018
817,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMATIAN IBU,INFEKSI,1,JIWA,2018
818,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMATIAN IBU,LAIN-LAIN,5,JIWA,2018
819,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMATIAN IBU,PENDARAHAN,25,JIWA,2018
820,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMATIAN POST-NEO,DIARE,3,JIWA,2018
821,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMATIAN POST-NEO,KELAINAN SARAF,1,JIWA,2018
822,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMATIAN POST-NEO,LAIN-LAIN,10,JIWA,2018
823,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMATIAN POST-NEO,MALARIA,0,JIWA,2018
824,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMATIAN POST-NEO,PNEUMONIA,2,JIWA,2018
825,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMATIAN POST-NEO,SALURAN CERNA,1,JIWA,2018
826,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMATIAN POST-NEO,TETANUS,0,JIWA,2018
827,32,JAWA BARAT,3205,KABUPATEN GARUT,LAHIR MATI,ASFIKSIA,68,JIWA,2018
828,32,JAWA BARAT,3205,KABUPATEN GARUT,LAHIR MATI,BBLR,98,JIWA,2018
829,32,JAWA BARAT,3205,KABUPATEN GARUT,LAHIR MATI,KELAINAN,35,JIWA,2018
830,32,JAWA BARAT,3205,KABUPATEN GARUT,LAHIR MATI,LAIN-LAIN,49,JIWA,2018
831,32,JAWA BARAT,3205,KABUPATEN GARUT,LAHIR MATI,SEPSIS,3,JIWA,2018
832,32,JAWA BARAT,3205,KABUPATEN GARUT,LAHIR MATI,TETANUS,2,JIWA,2018
833,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMATIAN BALITA,CAMPAK,0,JIWA,2018
834,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMATIAN BALITA,DEMAM,3,JIWA,2018
835,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMATIAN BALITA,DIARE,0,JIWA,2018
836,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMATIAN BALITA,DIFTERI,0,JIWA,2018
837,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMATIAN BALITA,LAIN-LAIN,9,JIWA,2018
838,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMATIAN BALITA,MALARIA,0,JIWA,2018
839,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMATIAN BALITA,PNEUMONIA,4,JIWA,2018
840,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMATIAN IBU,GANGGUAN DARAH,3,JIWA,2018
841,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMATIAN IBU,GANGGUAN METABOLIK,0,JIWA,2018
842,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMATIAN IBU,HIPERTENSI,8,JIWA,2018
843,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMATIAN IBU,INFEKSI,0,JIWA,2018
844,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMATIAN IBU,LAIN-LAIN,10,JIWA,2018
845,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMATIAN IBU,PENDARAHAN,7,JIWA,2018
846,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMATIAN POST-NEO,DIARE,9,JIWA,2018
847,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMATIAN POST-NEO,KELAINAN SARAF,2,JIWA,2018
848,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMATIAN POST-NEO,LAIN-LAIN,26,JIWA,2018
849,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMATIAN POST-NEO,MALARIA,1,JIWA,2018
850,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMATIAN POST-NEO,PNEUMONIA,17,JIWA,2018
851,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMATIAN POST-NEO,SALURAN CERNA,1,JIWA,2018
852,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMATIAN POST-NEO,TETANUS,0,JIWA,2018
853,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LAHIR MATI,ASFIKSIA,47,JIWA,2018
854,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LAHIR MATI,BBLR,104,JIWA,2018
855,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LAHIR MATI,KELAINAN,22,JIWA,2018
856,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LAHIR MATI,LAIN-LAIN,25,JIWA,2018
857,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LAHIR MATI,SEPSIS,6,JIWA,2018
858,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LAHIR MATI,TETANUS,0,JIWA,2018
859,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMATIAN BALITA,CAMPAK,0,JIWA,2018
860,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMATIAN BALITA,DEMAM,0,JIWA,2018
861,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMATIAN BALITA,DIARE,1,JIWA,2018
862,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMATIAN BALITA,DIFTERI,0,JIWA,2018
863,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMATIAN BALITA,LAIN-LAIN,11,JIWA,2018
864,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMATIAN BALITA,MALARIA,0,JIWA,2018
865,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMATIAN BALITA,PNEUMONIA,1,JIWA,2018
866,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMATIAN IBU,GANGGUAN DARAH,7,JIWA,2018
867,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMATIAN IBU,GANGGUAN METABOLIK,0,JIWA,2018
868,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMATIAN IBU,HIPERTENSI,3,JIWA,2018
869,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMATIAN IBU,INFEKSI,0,JIWA,2018
870,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMATIAN IBU,LAIN-LAIN,4,JIWA,2018
871,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMATIAN IBU,PENDARAHAN,1,JIWA,2018
872,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMATIAN POST-NEO,DIARE,3,JIWA,2018
873,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMATIAN POST-NEO,KELAINAN SARAF,0,JIWA,2018
874,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMATIAN POST-NEO,LAIN-LAIN,18,JIWA,2018
875,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMATIAN POST-NEO,MALARIA,0,JIWA,2018
876,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMATIAN POST-NEO,PNEUMONIA,6,JIWA,2018
877,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMATIAN POST-NEO,SALURAN CERNA,1,JIWA,2018
878,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMATIAN POST-NEO,TETANUS,0,JIWA,2018
879,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LAHIR MATI,ASFIKSIA,16,JIWA,2018
880,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LAHIR MATI,BBLR,27,JIWA,2018
881,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LAHIR MATI,KELAINAN,14,JIWA,2018
882,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LAHIR MATI,LAIN-LAIN,23,JIWA,2018
883,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LAHIR MATI,SEPSIS,1,JIWA,2018
884,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LAHIR MATI,TETANUS,1,JIWA,2018
885,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMATIAN BALITA,CAMPAK,0,JIWA,2018
886,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMATIAN BALITA,DEMAM,0,JIWA,2018
887,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMATIAN BALITA,DIARE,0,JIWA,2018
888,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMATIAN BALITA,DIFTERI,0,JIWA,2018
889,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMATIAN BALITA,LAIN-LAIN,2,JIWA,2018
890,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMATIAN BALITA,MALARIA,0,JIWA,2018
891,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMATIAN BALITA,PNEUMONIA,0,JIWA,2018
892,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMATIAN IBU,GANGGUAN DARAH,3,JIWA,2018
893,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMATIAN IBU,GANGGUAN METABOLIK,0,JIWA,2018
894,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMATIAN IBU,HIPERTENSI,3,JIWA,2018
895,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMATIAN IBU,INFEKSI,1,JIWA,2018
896,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMATIAN IBU,LAIN-LAIN,10,JIWA,2018
897,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMATIAN IBU,PENDARAHAN,5,JIWA,2018
898,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMATIAN POST-NEO,DIARE,0,JIWA,2018
899,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMATIAN POST-NEO,KELAINAN SARAF,0,JIWA,2018
900,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMATIAN POST-NEO,LAIN-LAIN,9,JIWA,2018
901,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMATIAN POST-NEO,MALARIA,0,JIWA,2018
902,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMATIAN POST-NEO,PNEUMONIA,1,JIWA,2018
903,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMATIAN POST-NEO,SALURAN CERNA,1,JIWA,2018
904,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMATIAN POST-NEO,TETANUS,0,JIWA,2018
905,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LAHIR MATI,ASFIKSIA,20,JIWA,2018
906,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LAHIR MATI,BBLR,26,JIWA,2018
907,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LAHIR MATI,KELAINAN,10,JIWA,2018
908,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LAHIR MATI,LAIN-LAIN,9,JIWA,2018
909,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LAHIR MATI,SEPSIS,2,JIWA,2018
910,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LAHIR MATI,TETANUS,0,JIWA,2018
911,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMATIAN BALITA,CAMPAK,0,JIWA,2018
912,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMATIAN BALITA,DEMAM,0,JIWA,2018
913,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMATIAN BALITA,DIARE,0,JIWA,2018
914,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMATIAN BALITA,DIFTERI,0,JIWA,2018
915,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMATIAN BALITA,LAIN-LAIN,12,JIWA,2018
916,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMATIAN BALITA,MALARIA,0,JIWA,2018
917,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMATIAN BALITA,PNEUMONIA,0,JIWA,2018
918,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMATIAN IBU,GANGGUAN DARAH,5,JIWA,2018
919,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMATIAN IBU,GANGGUAN METABOLIK,1,JIWA,2018
920,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMATIAN IBU,HIPERTENSI,14,JIWA,2018
921,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMATIAN IBU,INFEKSI,1,JIWA,2018
922,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMATIAN IBU,LAIN-LAIN,7,JIWA,2018
923,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMATIAN IBU,PENDARAHAN,7,JIWA,2018
924,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMATIAN POST-NEO,DIARE,2,JIWA,2018
925,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMATIAN POST-NEO,KELAINAN SARAF,0,JIWA,2018
926,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMATIAN POST-NEO,LAIN-LAIN,5,JIWA,2018
927,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMATIAN POST-NEO,MALARIA,0,JIWA,2018
928,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMATIAN POST-NEO,PNEUMONIA,1,JIWA,2018
929,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMATIAN POST-NEO,SALURAN CERNA,0,JIWA,2018
930,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMATIAN POST-NEO,TETANUS,0,JIWA,2018
931,32,JAWA BARAT,3209,KABUPATEN CIREBON,LAHIR MATI,ASFIKSIA,57,JIWA,2018
932,32,JAWA BARAT,3209,KABUPATEN CIREBON,LAHIR MATI,BBLR,51,JIWA,2018
933,32,JAWA BARAT,3209,KABUPATEN CIREBON,LAHIR MATI,KELAINAN,10,JIWA,2018
934,32,JAWA BARAT,3209,KABUPATEN CIREBON,LAHIR MATI,LAIN-LAIN,15,JIWA,2018
935,32,JAWA BARAT,3209,KABUPATEN CIREBON,LAHIR MATI,SEPSIS,1,JIWA,2018
936,32,JAWA BARAT,3209,KABUPATEN CIREBON,LAHIR MATI,TETANUS,0,JIWA,2018
